Time,Exchange,ImbType,imbalance_quantity,paired_quantity,reference_price,clearing_price,closing_only_clearing_price,SSR_filling_price,condition_indicator,Bid,Ask
5/13/2026 8:36:02 AM,N,O,80716,2565,53.72,73,0,0,0,0,0
5/13/2026 8:36:07 AM,N,O,80736,2565,53.72,73,0,0,0,0,0
5/13/2026 8:36:09 AM,N,O,80726,2565,53.72,73,0,0,0,0,0
5/13/2026 8:36:13 AM,N,O,80708,2565,53.72,73,0,0,0,0,0
5/13/2026 8:36:14 AM,N,O,80653,2565,53.72,73,0,0,0,0,0
5/13/2026 8:36:18 AM,N,O,88553,2565,53.72,73,0,0,0,0,0
5/13/2026 8:36:25 AM,N,O,88551,2565,53.72,73,0,0,0,0,0
5/13/2026 8:36:29 AM,N,O,87551,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:36:33 AM,N,O,80651,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:36:34 AM,N,O,80706,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:36:55 AM,N,O,80806,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:36:58 AM,N,O,80706,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:37:00 AM,N,O,80704,3567,53.72,72.03,0,0,0,0,0
5/13/2026 8:37:21 AM,N,O,80104,3567,53.72,72.03,0,0,0,0,0
5/13/2026 8:37:40 AM,N,O,80129,3567,53.72,72.03,0,0,0,0,0
5/13/2026 8:37:52 AM,N,O,80131,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:37:54 AM,N,O,80151,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:38:04 AM,N,O,80051,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:38:10 AM,N,O,80076,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:38:22 AM,N,O,80166,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:38:28 AM,N,O,80266,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:38:32 AM,N,O,80271,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:38:40 AM,N,O,80281,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:39:04 AM,N,O,80296,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:39:06 AM,N,O,80306,3565,53.72,72.03,0,0,0,0,0
5/13/2026 8:39:46 AM,N,O,82306,3565,53.72,73,0,0,0,0,0
5/13/2026 8:39:54 AM,N,O,82311,3565,53.72,73,0,0,0,0,0
5/13/2026 8:40:02 AM,N,O,82314,3565,53.72,73,0,0,0,0,0
5/13/2026 8:40:07 AM,N,O,82279,3565,53.72,73,0,0,0,0,0
5/13/2026 8:40:11 AM,N,O,82278,3566,53.72,73,0,0,0,0,0
5/13/2026 8:40:12 AM,N,O,82253,3566,53.72,73,0,0,0,0,0
5/13/2026 8:40:15 AM,N,O,82256,3566,53.72,73,0,0,0,0,0
5/13/2026 8:40:33 AM,N,O,82258,3566,53.72,73,0,0,0,0,0
5/13/2026 8:40:34 AM,N,O,82257,3566,53.72,73,0,0,0,0,0
5/13/2026 8:40:40 AM,N,O,82357,3566,53.72,73,0,0,0,0,0
5/13/2026 8:40:46 AM,N,O,82457,3566,53.72,73,0,0,0,0,0
5/13/2026 8:40:55 AM,N,O,83719,3676,53.72,74,0,0,0,0,0
5/13/2026 8:40:56 AM,N,O,85026,3707,53.72,74,0,0,0,0,0
5/13/2026 8:40:58 AM,N,O,85005,3728,53.72,74,0,0,0,0,0
5/13/2026 8:41:03 AM,N,O,85006,3728,53.72,74,0,0,0,0,0
5/13/2026 8:41:10 AM,N,O,84951,3728,53.72,74,0,0,0,0,0
5/13/2026 8:41:21 AM,N,O,84941,3728,53.72,74,0,0,0,0,0
5/13/2026 8:41:27 AM,N,O,84721,3728,53.72,74,0,0,0,0,0
5/13/2026 8:41:34 AM,N,O,84621,3728,53.72,74,0,0,0,0,0
5/13/2026 8:41:37 AM,N,O,84571,3728,53.72,74,0,0,0,0,0
5/13/2026 8:41:43 AM,N,O,84572,3728,53.72,74,0,0,0,0,0
5/13/2026 8:41:56 AM,N,O,84472,3728,53.72,74,0,0,0,0,0
5/13/2026 8:42:05 AM,N,O,84475,3728,53.72,74,0,0,0,0,0
5/13/2026 8:42:06 AM,N,O,84470,3728,53.72,74,0,0,0,0,0
5/13/2026 8:42:15 AM,N,O,84480,3728,53.72,74,0,0,0,0,0
5/13/2026 8:42:17 AM,N,O,84580,3728,53.72,74,0,0,0,0,0
5/13/2026 8:42:22 AM,N,O,84636,3728,53.72,74,0,0,0,0,0
5/13/2026 8:42:24 AM,N,O,84736,3728,53.72,74,0,0,0,0,0
5/13/2026 8:42:31 AM,N,O,84801,3728,53.72,74,0,0,0,0,0
5/13/2026 8:42:33 AM,N,O,85701,3728,53.72,74,0,0,0,0,0
5/13/2026 8:42:40 AM,N,O,85700,3728,53.72,74,0,0,0,0,0
5/13/2026 8:42:45 AM,N,O,85745,3728,53.72,74,0,0,0,0,0
5/13/2026 8:42:46 AM,N,O,85746,3728,53.72,74,0,0,0,0,0
5/13/2026 8:43:06 AM,N,O,85846,3728,53.72,74,0,0,0,0,0
5/13/2026 8:43:10 AM,N,O,85896,3728,53.72,74,0,0,0,0,0
5/13/2026 8:43:12 AM,N,O,85954,3728,53.72,74,0,0,0,0,0
5/13/2026 8:43:13 AM,N,O,86174,3728,53.72,74,0,0,0,0,0
5/13/2026 8:43:35 AM,N,O,86124,3728,53.72,74,0,0,0,0,0
5/13/2026 8:43:47 AM,N,O,87124,3728,53.72,74,0,0,0,0,0
5/13/2026 8:43:54 AM,N,O,87174,3728,53.72,74,0,0,0,0,0
5/13/2026 8:43:55 AM,N,O,87169,3733,53.72,74,0,0,0,0,0
5/13/2026 8:43:56 AM,N,O,87119,3733,53.72,74,0,0,0,0,0
5/13/2026 8:44:14 AM,N,O,87061,3733,53.72,74,0,0,0,0,0
5/13/2026 8:44:23 AM,N,O,87079,3733,53.72,74,0,0,0,0,0
5/13/2026 8:44:47 AM,N,O,87379,3733,53.72,74,0,0,0,0,0
5/13/2026 8:45:16 AM,N,O,87369,3733,53.72,74,0,0,0,0,0
5/13/2026 8:45:24 AM,N,O,87069,3733,53.72,74,0,0,0,0,0
5/13/2026 8:45:25 AM,N,O,87169,3733,53.72,74,0,0,0,0,0
5/13/2026 8:45:26 AM,N,O,87168,3733,53.72,74,0,0,0,0,0
5/13/2026 8:45:29 AM,N,O,86693,3733,53.72,74,0,0,0,0,0
5/13/2026 8:45:30 AM,N,O,87193,3733,53.72,74,0,0,0,0,0
5/13/2026 8:45:32 AM,N,O,87213,3733,53.72,74,0,0,0,0,0
5/13/2026 8:45:36 AM,N,O,87221,3733,53.72,74,0,0,0,0,0
5/13/2026 8:45:38 AM,N,O,87231,3733,53.72,74,0,0,0,0,0
5/13/2026 8:45:53 AM,N,O,87219,3745,53.72,74,0,0,0,0,0
5/13/2026 8:46:00 AM,N,O,87310,3745,53.72,74,0,0,0,0,0
5/13/2026 8:46:11 AM,N,O,87320,3745,53.72,74,0,0,0,0,0
5/13/2026 8:46:20 AM,N,O,87332,3733,53.72,74,0,0,0,0,0
5/13/2026 8:46:21 AM,N,O,87132,3733,53.72,74,0,0,0,0,0
5/13/2026 8:46:35 AM,N,O,87131,3734,53.72,74,0,0,0,0,0
5/13/2026 8:46:50 AM,N,O,87133,3734,53.72,74,0,0,0,0,0
5/13/2026 8:46:52 AM,N,O,87188,3734,53.72,74,0,0,0,0,0
5/13/2026 8:47:07 AM,N,O,87208,3734,53.72,74,0,0,0,0,0
5/13/2026 8:47:12 AM,N,O,87008,3734,53.72,74,0,0,0,0,0
5/13/2026 8:47:21 AM,N,O,86908,3734,53.72,74,0,0,0,0,0
5/13/2026 8:47:34 AM,N,O,86943,3734,53.72,74,0,0,0,0,0
5/13/2026 8:47:51 AM,N,O,86942,3734,53.72,74,0,0,0,0,0
5/13/2026 8:47:53 AM,N,O,87093,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:00 AM,N,O,87293,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:01 AM,N,O,87393,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:03 AM,N,O,87400,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:14 AM,N,O,87342,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:19 AM,N,O,87340,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:24 AM,N,O,87320,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:28 AM,N,O,87170,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:36 AM,N,O,87167,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:43 AM,N,O,87267,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:44 AM,N,O,87167,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:45 AM,N,O,87217,3734,53.72,74,0,0,0,0,0
5/13/2026 8:48:56 AM,N,O,87317,3734,53.72,74,0,0,0,0,0
5/13/2026 8:49:05 AM,N,O,87489,3734,53.72,74,0,0,0,0,0
5/13/2026 8:49:11 AM,N,O,87444,3734,53.72,74,0,0,0,0,0
5/13/2026 8:49:29 AM,N,O,87409,3734,53.72,74,0,0,0,0,0
5/13/2026 8:49:34 AM,N,O,87447,3734,53.72,74,0,0,0,0,0
5/13/2026 8:49:50 AM,N,O,87462,3734,53.72,74,0,0,0,0,0
5/13/2026 8:49:56 AM,N,O,87537,3734,53.72,74,0,0,0,0,0
5/13/2026 8:49:59 AM,N,O,87497,3734,53.72,74,0,0,0,0,0
5/13/2026 8:50:04 AM,N,O,87397,3734,53.72,74,0,0,0,0,0
5/13/2026 8:50:13 AM,N,O,87547,3734,53.72,74,0,0,0,0,0
5/13/2026 8:50:20 AM,N,O,87587,3734,53.72,74,0,0,0,0,0
5/13/2026 8:50:26 AM,N,O,87577,3734,53.72,74,0,0,0,0,0
5/13/2026 8:50:40 AM,N,O,87617,3734,53.72,74,0,0,0,0,0
5/13/2026 8:50:41 AM,N,O,87659,3734,53.72,74,0,0,0,0,0
5/13/2026 8:50:43 AM,N,O,87664,3734,53.72,74,0,0,0,0,0
5/13/2026 8:50:44 AM,N,O,86814,3734,53.72,74,0,0,0,0,0
5/13/2026 8:50:55 AM,N,O,86849,3734,53.72,74,0,0,0,0,0
5/13/2026 8:51:00 AM,N,O,86869,3734,53.72,74,0,0,0,0,0
5/13/2026 8:51:02 AM,N,O,86969,3734,53.72,74,0,0,0,0,0
5/13/2026 8:51:04 AM,N,O,87569,3734,53.72,74,0,0,0,0,0
5/13/2026 8:51:11 AM,N,O,87514,3734,53.72,74,0,0,0,0,0
5/13/2026 8:51:24 AM,N,O,88313,3734,53.72,74,0,0,0,0,0
5/13/2026 8:51:34 AM,N,O,88314,3734,53.72,74,0,0,0,0,0
5/13/2026 8:51:41 AM,N,O,88324,3734,53.72,74,0,0,0,0,0
5/13/2026 8:51:43 AM,N,O,88325,3733,53.72,74,0,0,0,0,0
5/13/2026 8:51:45 AM,N,O,88326,3732,53.72,74,0,0,0,0,0
5/13/2026 8:51:59 AM,N,O,88306,3732,53.72,74,0,0,0,0,0
5/13/2026 8:52:07 AM,N,O,88314,3732,53.72,74,0,0,0,0,0
5/13/2026 8:52:15 AM,N,O,87814,3732,53.72,74,0,0,0,0,0
5/13/2026 8:52:33 AM,N,O,87904,3732,53.72,74,0,0,0,0,0
5/13/2026 8:52:41 AM,N,O,88404,3732,53.72,74,0,0,0,0,0
5/13/2026 8:52:44 AM,N,O,88394,3732,53.72,74,0,0,0,0,0
5/13/2026 8:52:55 AM,N,O,88395,3732,53.72,74,0,0,0,0,0
5/13/2026 8:53:16 AM,N,O,88388,3732,53.72,74,0,0,0,0,0
5/13/2026 8:53:17 AM,N,O,88428,3732,53.72,74,0,0,0,0,0
5/13/2026 8:53:18 AM,N,O,90034,3732,53.72,74,0,0,0,0,0
5/13/2026 8:53:36 AM,N,O,90018,3748,53.72,74,0,0,0,0,0
5/13/2026 8:53:37 AM,N,O,90138,3748,53.72,74,0,0,0,0,0
5/13/2026 8:53:43 AM,N,O,90338,3748,53.72,74,0,0,0,0,0
5/13/2026 8:53:44 AM,N,O,94838,3748,53.72,74,0,0,0,0,0
5/13/2026 8:53:46 AM,N,O,94938,3748,53.72,74,0,0,0,0,0
5/13/2026 8:53:50 AM,N,O,94930,3748,53.72,74,0,0,0,0,0
5/13/2026 8:53:51 AM,N,O,99930,3748,53.72,74,0,0,0,0,0
5/13/2026 8:53:59 AM,N,O,99935,3748,53.72,74,0,0,0,0,0
5/13/2026 8:54:15 AM,N,O,100135,3748,53.72,74,0,0,0,0,0
5/13/2026 8:54:17 AM,N,O,100635,3748,53.72,74,0,0,0,0,0
5/13/2026 8:54:23 AM,N,O,95635,3748,53.72,74,0,0,0,0,0
5/13/2026 8:54:31 AM,N,O,95619,3748,53.72,74,0,0,0,0,0
5/13/2026 8:54:33 AM,N,O,95629,3748,53.72,74,0,0,0,0,0
5/13/2026 8:54:34 AM,N,O,98429,3748,53.72,74,0,0,0,0,0
5/13/2026 8:54:39 AM,N,O,98379,3748,53.72,74,0,0,0,0,0
5/13/2026 8:54:44 AM,N,O,98529,3748,53.72,74,0,0,0,0,0
5/13/2026 8:54:46 AM,N,O,100529,3748,53.72,74,0,0,0,0,0
5/13/2026 8:54:55 AM,N,O,100759,3678,53.72,74,0,0,0,0,0
5/13/2026 8:55:03 AM,N,O,100159,3678,53.72,74,0,0,0,0,0
5/13/2026 8:55:06 AM,N,O,100157,3678,53.72,74,0,0,0,0,0
5/13/2026 8:55:07 AM,N,O,100162,3678,53.72,74,0,0,0,0,0
5/13/2026 8:55:10 AM,N,O,100164,3678,53.72,74,0,0,0,0,0
5/13/2026 8:55:18 AM,N,O,100155,3678,53.72,74,0,0,0,0,0
5/13/2026 8:55:23 AM,N,O,100156,3678,53.72,74,0,0,0,0,0
5/13/2026 8:55:26 AM,N,O,100856,3678,53.72,74,0,0,0,0,0
5/13/2026 8:55:28 AM,N,O,99269,3678,53.72,74,0,0,0,0,0
5/13/2026 8:55:59 AM,N,O,99181,3766,53.72,74,0,0,0,0,0
5/13/2026 8:56:26 AM,N,O,99126,3821,53.72,74,0,0,0,0,0
5/13/2026 8:56:38 AM,N,O,99151,3821,53.72,74,0,0,0,0,0
5/13/2026 8:56:48 AM,N,O,99051,3821,53.72,74,0,0,0,0,0
5/13/2026 8:56:53 AM,N,O,99076,3821,53.72,74,0,0,0,0,0
5/13/2026 8:57:04 AM,N,O,99075,3821,53.72,74,0,0,0,0,0
5/13/2026 8:57:09 AM,N,O,99020,3876,53.72,74,0,0,0,0,0
5/13/2026 8:57:13 AM,N,O,99037,3876,53.72,74,0,0,0,0,0
5/13/2026 8:57:20 AM,N,O,99042,3876,53.72,74,0,0,0,0,0
5/13/2026 8:57:25 AM,N,O,99058,3876,53.72,74,0,0,0,0,0
5/13/2026 8:57:26 AM,N,O,99059,3876,53.72,74,0,0,0,0,0
5/13/2026 8:57:40 AM,N,O,99058,3876,53.72,74,0,0,0,0,0
5/13/2026 8:57:49 AM,N,O,99158,3876,53.72,74,0,0,0,0,0
5/13/2026 8:57:50 AM,N,O,99058,3876,53.72,74,0,0,0,0,0
5/13/2026 8:57:56 AM,N,O,99003,3931,53.72,74,0,0,0,0,0
5/13/2026 8:58:05 AM,N,O,99005,3931,53.72,74,0,0,0,0,0
5/13/2026 8:58:18 AM,N,O,114005,3931,53.72,74,0,0,0,0,0
5/13/2026 8:58:19 AM,N,O,113278,4658,53.72,74,0,0,0,0,0
5/13/2026 8:58:58 AM,N,O,113298,4658,53.72,74,0,0,0,0,0
5/13/2026 8:59:01 AM,N,O,113701,4658,53.72,74,0,0,0,0,0
5/13/2026 8:59:05 AM,N,O,113801,4658,53.72,74,0,0,0,0,0
5/13/2026 8:59:06 AM,N,O,113901,4658,53.72,74,0,0,0,0,0
5/13/2026 8:59:07 AM,N,O,114001,4658,53.72,74,0,0,0,0,0
5/13/2026 8:59:13 AM,N,O,114401,4658,53.72,74,0,0,0,0,0
5/13/2026 8:59:21 AM,N,O,114501,4658,53.72,74,0,0,0,0,0
5/13/2026 8:59:22 AM,N,O,114401,4658,53.72,74,0,0,0,0,0
5/13/2026 8:59:29 AM,N,O,113998,4658,53.72,74,0,0,0,0,0
5/13/2026 8:59:33 AM,N,O,113898,4658,53.72,74,0,0,0,0,0
5/13/2026 8:59:42 AM,N,O,114000,4658,53.72,74,0,0,0,0,0
5/13/2026 9:00:00 AM,N,O,114050,4658,53.72,74,0,0,0,0,0
5/13/2026 9:00:03 AM,N,O,114850,4658,53.72,74,0,0,0,0,0
5/13/2026 9:00:12 AM,N,O,114849,4659,53.72,74,0,0,0,0,0
5/13/2026 9:00:17 AM,N,O,114854,4659,53.72,74,0,0,0,0,0
5/13/2026 9:00:22 AM,N,O,114879,4659,53.72,74,0,0,0,0,0
5/13/2026 9:00:33 AM,N,O,114779,4759,53.72,74,0,0,0,0,0
5/13/2026 9:00:34 AM,N,O,114849,4759,53.72,74,0,0,0,0,0
5/13/2026 9:00:42 AM,N,O,115018,4759,53.72,74,0,0,0,0,0
5/13/2026 9:00:43 AM,N,O,115146,4759,53.72,74,0,0,0,0,0
5/13/2026 9:00:45 AM,N,O,115221,4759,53.72,74,0,0,0,0,0
5/13/2026 9:00:57 AM,N,O,115222,4759,53.72,74,0,0,0,0,0
5/13/2026 9:00:59 AM,N,O,115262,4759,53.72,74,0,0,0,0,0
5/13/2026 9:01:06 AM,N,O,114562,5459,53.72,74,0,0,0,0,0
5/13/2026 9:01:11 AM,N,O,113762,5459,53.72,74,0,0,0,0,0
5/13/2026 9:01:13 AM,N,O,113850,5371,53.72,74,0,0,0,0,0
5/13/2026 9:01:15 AM,N,O,113820,5371,53.72,74,0,0,0,0,0
5/13/2026 9:01:20 AM,N,O,113787,5404,53.72,74,0,0,0,0,0
5/13/2026 9:01:21 AM,N,O,113939,5404,53.72,74,0,0,0,0,0
5/13/2026 9:01:22 AM,N,O,113941,5404,53.72,74,0,0,0,0,0
5/13/2026 9:01:23 AM,N,O,113945,5404,53.72,74,0,0,0,0,0
5/13/2026 9:01:25 AM,N,O,113946,5404,53.72,74,0,0,0,0,0
5/13/2026 9:01:32 AM,N,O,113949,5404,53.72,74,0,0,0,0,0
5/13/2026 9:01:39 AM,N,O,113950,5404,53.72,74,0,0,0,0,0
5/13/2026 9:01:52 AM,N,O,113975,5404,53.72,74,0,0,0,0,0
5/13/2026 9:02:11 AM,N,O,114000,5404,53.72,74,0,0,0,0,0
5/13/2026 9:02:23 AM,N,O,114001,5404,53.72,74,0,0,0,0,0
5/13/2026 9:02:32 AM,N,O,114501,5404,53.72,74,0,0,0,0,0
5/13/2026 9:02:35 AM,N,O,114741,5404,53.72,74,0,0,0,0,0
5/13/2026 9:02:47 AM,N,O,115141,5404,53.72,74,0,0,0,0,0
5/13/2026 9:02:51 AM,N,O,115220,5404,53.72,74,0,0,0,0,0
5/13/2026 9:02:52 AM,N,O,115270,5404,53.72,74,0,0,0,0,0
5/13/2026 9:02:55 AM,N,O,115287,5404,53.72,74,0,0,0,0,0
5/13/2026 9:03:00 AM,N,O,115457,5404,53.72,74,0,0,0,0,0
5/13/2026 9:03:01 AM,N,O,115057,5404,53.72,74,0,0,0,0,0
5/13/2026 9:03:03 AM,N,O,115070,5404,53.72,74,0,0,0,0,0
5/13/2026 9:03:04 AM,N,O,115120,5404,53.72,74,0,0,0,0,0
5/13/2026 9:03:09 AM,N,O,115118,5404,53.72,74,0,0,0,0,0
5/13/2026 9:03:12 AM,N,O,115117,5405,53.72,74,0,0,0,0,0
5/13/2026 9:03:16 AM,N,O,115804,5405,53.72,74,0,0,0,0,0
5/13/2026 9:03:21 AM,N,O,115806,5405,53.72,74,0,0,0,0,0
5/13/2026 9:03:23 AM,N,O,115813,5405,53.72,74,0,0,0,0,0
5/13/2026 9:03:24 AM,N,O,115816,5405,53.72,74,0,0,0,0,0
5/13/2026 9:03:27 AM,N,O,115824,5405,53.72,74,0,0,0,0,0
5/13/2026 9:03:32 AM,N,O,116733,5405,53.72,74,0,0,0,0,0
5/13/2026 9:03:38 AM,N,O,116721,5405,53.72,74,0,0,0,0,0
5/13/2026 9:03:40 AM,N,O,116714,5405,53.72,74,0,0,0,0,0
5/13/2026 9:03:50 AM,N,O,118214,5405,53.72,74,0,0,0,0,0
5/13/2026 9:03:53 AM,N,O,118224,5405,53.72,74,0,0,0,0,0
5/13/2026 9:04:07 AM,N,O,118237,5405,53.72,74,0,0,0,0,0
5/13/2026 9:04:10 AM,N,O,118640,5405,53.72,74,0,0,0,0,0
5/13/2026 9:04:15 AM,N,O,118648,5405,53.72,74,0,0,0,0,0
5/13/2026 9:04:22 AM,N,O,118658,5405,53.72,74,0,0,0,0,0
5/13/2026 9:04:26 AM,N,O,118665,5405,53.72,74,0,0,0,0,0
5/13/2026 9:04:27 AM,N,O,118663,5405,53.72,74,0,0,0,0,0
5/13/2026 9:04:29 AM,N,O,118660,5408,53.72,74,0,0,0,0,0
5/13/2026 9:04:32 AM,N,O,118661,5408,53.72,74,0,0,0,0,0
5/13/2026 9:04:35 AM,N,O,118761,5408,53.72,74,0,0,0,0,0
5/13/2026 9:04:50 AM,N,O,118861,5408,53.72,74,0,0,0,0,0
5/13/2026 9:05:00 AM,N,O,118761,5408,53.72,74,0,0,0,0,0
5/13/2026 9:05:09 AM,N,O,119821,5408,53.72,74,0,0,0,0,0
5/13/2026 9:05:11 AM,N,O,120080,5409,53.72,74,0,0,0,0,0
5/13/2026 9:05:12 AM,N,O,120090,5409,53.72,74,0,0,0,0,0
5/13/2026 9:05:22 AM,N,O,119487,5609,53.72,74,0,0,0,0,0
5/13/2026 9:05:23 AM,N,O,119987,5609,53.72,74,0,0,0,0,0
5/13/2026 9:05:24 AM,N,O,119997,5609,53.72,74,0,0,0,0,0
5/13/2026 9:05:27 AM,N,O,120048,5609,53.72,74,0,0,0,0,0
5/13/2026 9:05:28 AM,N,O,120257,5409,53.72,74,0,0,0,0,0
5/13/2026 9:05:29 AM,N,O,120267,5410,53.72,74,0,0,0,0,0
5/13/2026 9:05:30 AM,N,O,120327,5411,53.72,74,0,0,0,0,0
5/13/2026 9:05:31 AM,N,O,120379,5411,53.72,74,0,0,0,0,0
5/13/2026 9:05:32 AM,N,O,120371,5425,53.72,74,0,0,0,0,0
5/13/2026 9:05:33 AM,N,O,120428,5425,53.72,74,0,0,0,0,0
5/13/2026 9:05:34 AM,N,O,120459,5425,53.72,74,0,0,0,0,0
5/13/2026 9:05:35 AM,N,O,120714,5434,53.72,74,0,0,0,0,0
5/13/2026 9:05:36 AM,N,O,120763,5436,53.72,74,0,0,0,0,0
5/13/2026 9:05:37 AM,N,O,120772,5431,53.72,74,0,0,0,0,0
5/13/2026 9:05:38 AM,N,O,120856,5432,53.72,74,0,0,0,0,0
5/13/2026 9:05:40 AM,N,O,120946,5432,53.72,74,0,0,0,0,0
5/13/2026 9:05:42 AM,N,O,120946,5443,53.72,74,0,0,0,0,0
5/13/2026 9:05:43 AM,N,O,120955,5444,53.72,74,0,0,0,0,0
5/13/2026 9:05:44 AM,N,O,120957,5444,53.72,74,0,0,0,0,0
5/13/2026 9:05:45 AM,N,O,120976,5427,53.72,74,0,0,0,0,0
5/13/2026 9:05:46 AM,N,O,120999,5427,53.72,74,0,0,0,0,0
5/13/2026 9:05:47 AM,N,O,121004,5427,53.72,74,0,0,0,0,0
5/13/2026 9:05:51 AM,N,O,120999,5427,53.72,74,0,0,0,0,0
5/13/2026 9:06:01 AM,N,O,121049,5377,53.72,74,0,0,0,0,0
5/13/2026 9:06:02 AM,N,O,121149,5377,53.72,74,0,0,0,0,0
5/13/2026 9:06:03 AM,N,O,121224,5302,53.72,74,0,0,0,0,0
5/13/2026 9:06:04 AM,N,O,121249,5302,53.72,74,0,0,0,0,0
5/13/2026 9:06:10 AM,N,O,121239,5302,53.72,74,0,0,0,0,0
5/13/2026 9:06:18 AM,N,O,121241,5302,53.72,74,0,0,0,0,0
5/13/2026 9:06:22 AM,N,O,120941,5602,53.72,74,0,0,0,0,0
5/13/2026 9:06:30 AM,N,O,121091,5602,53.72,74,0,0,0,0,0
5/13/2026 9:06:42 AM,N,O,121099,5602,53.72,74,0,0,0,0,0
5/13/2026 9:06:46 AM,N,O,120599,5602,53.72,74,0,0,0,0,0
5/13/2026 9:06:50 AM,N,O,120812,5602,53.72,74,0,0,0,0,0
5/13/2026 9:06:51 AM,N,O,120911,5602,53.72,74,0,0,0,0,0
5/13/2026 9:06:52 AM,N,O,120963,5602,53.72,74,0,0,0,0,0
5/13/2026 9:07:09 AM,N,O,120968,5602,53.72,74,0,0,0,0,0
5/13/2026 9:07:10 AM,N,O,121968,5602,53.72,74,0,0,0,0,0
5/13/2026 9:07:15 AM,N,O,122018,5602,53.72,74,0,0,0,0,0
5/13/2026 9:07:16 AM,N,O,122478,5602,53.72,75,0,0,0,0,0
5/13/2026 9:07:18 AM,N,O,122489,5602,53.72,75,0,0,0,0,0
5/13/2026 9:07:22 AM,N,O,122889,5602,53.72,75,0,0,0,0,0
5/13/2026 9:07:29 AM,N,O,122899,5602,53.72,75,0,0,0,0,0
5/13/2026 9:07:42 AM,N,O,122918,5602,53.72,75,0,0,0,0,0
5/13/2026 9:07:49 AM,N,O,123118,5602,53.72,75,0,0,0,0,0
5/13/2026 9:07:52 AM,N,O,123167,5602,53.72,75,0,0,0,0,0
5/13/2026 9:07:54 AM,N,O,123169,5602,53.72,75,0,0,0,0,0
5/13/2026 9:07:58 AM,N,O,123168,5602,53.72,75,0,0,0,0,0
5/13/2026 9:07:59 AM,N,O,123169,5602,53.72,75,0,0,0,0,0
5/13/2026 9:08:08 AM,N,O,125184,5602,53.72,75,0,0,0,0,0
5/13/2026 9:08:13 AM,N,O,125180,5606,53.72,75,0,0,0,0,0
5/13/2026 9:08:22 AM,N,O,124909,5606,53.72,75,0,0,0,0,0
5/13/2026 9:08:23 AM,N,O,125009,5606,53.72,75,0,0,0,0,0
5/13/2026 9:08:26 AM,N,O,125020,5606,53.72,75,0,0,0,0,0
5/13/2026 9:08:36 AM,N,O,125018,5606,53.72,74,0,0,0,0,0
5/13/2026 9:08:39 AM,N,O,124289,5606,53.72,74,0,0,0,0,0
5/13/2026 9:08:44 AM,N,O,124334,5606,53.72,74,0,0,0,0,0
5/13/2026 9:08:48 AM,N,O,124380,5560,53.72,72,0,0,0,0,0
5/13/2026 9:08:50 AM,N,O,124379,5561,53.72,72,0,0,0,0,0
5/13/2026 9:08:59 AM,N,O,124399,5561,53.72,72,0,0,0,0,0
5/13/2026 9:09:01 AM,N,O,123992,5561,53.72,72,0,0,0,0,0
5/13/2026 9:09:06 AM,N,O,123992,5561,53.72,74,0,0,0,0,0
5/13/2026 9:09:11 AM,N,O,124017,5561,53.72,74,0,0,0,0,0
5/13/2026 9:09:13 AM,N,O,124022,5561,53.72,74,0,0,0,0,0
5/13/2026 9:09:15 AM,N,O,125522,5561,53.72,75,0,0,0,0,0
5/13/2026 9:09:18 AM,N,O,125517,5561,53.72,75,0,0,0,0,0
5/13/2026 9:09:19 AM,N,O,125519,5561,53.72,75,0,0,0,0,0
5/13/2026 9:09:22 AM,N,O,125534,5561,53.72,75,0,0,0,0,0
5/13/2026 9:09:23 AM,N,O,125522,5561,53.72,75,0,0,0,0,0
5/13/2026 9:09:24 AM,N,O,125509,5574,53.72,75,0,0,0,0,0
5/13/2026 9:09:30 AM,N,O,126009,5574,53.72,75,0,0,0,0,0
5/13/2026 9:09:34 AM,N,O,125991,5574,53.72,75,0,0,0,0,0
5/13/2026 9:09:35 AM,N,O,126049,5574,53.72,75,0,0,0,0,0
