Time,Exchange,ImbType,imbalance_quantity,paired_quantity,reference_price,far_price,near_price,price_variation_indicator,Bid,Ask
8/3/2026 3:59:27 PM,Q,C,363884,9340117,303.15,303.96,303.77,L,0,0
8/3/2026 3:59:28 PM,Q,C,354960,9349363,303.14,303.94,303.69,L,0,0
8/3/2026 3:59:29 PM,Q,C,367728,9345060,303.1,303.94,303.74,L,0,0
8/3/2026 3:59:30 PM,Q,C,369949,9345752,303.06,303.9,303.72,L,0,0
8/3/2026 3:59:31 PM,Q,C,361354,9353052,303.07,303.89,303.65,L,0,0
8/3/2026 3:59:32 PM,Q,C,353074,9361332,303.07,303.83,303.63,L,0,0
8/3/2026 3:59:33 PM,Q,C,351074,9363332,303.07,303.83,303.61,L,0,0
8/3/2026 3:59:34 PM,Q,C,347074,9367332,303.07,303.83,303.61,L,0,0
8/3/2026 3:59:35 PM,Q,C,338074,9376332,303.07,303.78,303.61,L,0,0
8/3/2026 3:59:36 PM,Q,C,331574,9382832,303.07,303.78,303.61,L,0,0
8/3/2026 3:59:37 PM,Q,C,355719,9393472,303.045,303.77,303.6,L,0,0
8/3/2026 3:59:38 PM,Q,C,322129,9393572,303.055,303.77,303.61,L,0,0
8/3/2026 3:59:39 PM,Q,C,311629,9404072,303.06,303.76,303.58,L,0,0
8/3/2026 3:59:40 PM,Q,C,310334,9404072,303.07,303.76,303.57,L,0,0
8/3/2026 3:59:41 PM,Q,C,303343,9411063,303.07,303.73,303.54,L,0,0
8/3/2026 3:59:42 PM,Q,C,297418,9416988,303.07,303.69,303.61,L,0,0
8/3/2026 3:59:43 PM,Q,C,218233,9451487,303.2,303.69,303.63,L,0,0
8/3/2026 3:59:44 PM,Q,C,178803,9464839,303.3,303.69,303.63,L,0,0
8/3/2026 3:59:45 PM,Q,C,172292,9470712,303.32,303.65,303.61,L,0,0
8/3/2026 3:59:46 PM,Q,C,163536,9480106,303.3,303.62,303.61,L,0,0
8/3/2026 3:59:47 PM,Q,C,155787,9487855,303.3,303.61,303.61,L,0,0
8/3/2026 3:59:48 PM,Q,C,151587,9492055,303.3,303.61,303.57,L,0,0
8/3/2026 3:59:49 PM,Q,C,1911663,7757045,303.21,303.61,303.56,L,0,0
8/3/2026 3:59:50 PM,Q,C,181206,9486633,303.23,303.61,303.51,L,0,0
8/3/2026 3:59:51 PM,Q,C,162306,9507414,303.2,303.57,303.45,L,0,0
8/3/2026 3:59:52 PM,Q,C,152357,9515482,303.23,303.53,303.43,L,0,0
8/3/2026 3:59:53 PM,Q,C,114472,9529170,303.3,303.53,303.51,L,0,0
8/3/2026 3:59:54 PM,Q,C,92627,9550377,303.32,303.51,303.45,L,0,0
8/3/2026 3:59:55 PM,Q,C,78293,9562985,303.36,303.51,303.5,L,0,0
8/3/2026 3:59:56 PM,Q,C,77682,9564231,303.35,303.5,303.49,L,0,0
8/3/2026 3:59:57 PM,Q,C,0,9629148,303.465,303.465,303.465,L,0,0
8/3/2026 3:59:58 PM,Q,C,52646,9585979,303.38,303.43,303.42,L,0,0
8/3/2026 3:59:59 PM,Q,C,0,9634623,303.42,303.42,303.42,L,0,0
8/3/2026 4:00:10 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:00:15 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:00:20 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:00:25 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:00:30 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:00:35 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:00:40 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:00:45 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:00:50 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:00:55 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:00 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:05 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:10 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:15 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:20 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:25 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:30 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:35 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:40 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:45 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:50 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:01:55 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:00 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:05 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:10 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:15 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:20 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:25 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:30 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:35 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:40 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:45 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:50 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:02:55 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:00 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:05 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:10 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:15 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:20 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:25 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:30 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:35 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:40 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:45 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:50 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:03:55 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:00 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:05 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:10 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:15 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:20 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:25 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:30 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:35 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:40 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:45 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:50 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:04:55 PM,Q,A,-189,0,303.42,0,0, ,0,0
8/3/2026 4:05:00 PM,Q,A,0,0,303.42,0,0, ,0,0
